001003cc TerminatedCString /lib64/ld-linux-x86-64.so.2
.shstrtab::00000083 string-utf8 .init
.shstrtab::00000089 string-utf8 .plt.got
.shstrtab::00000092 string-utf8 .text
.shstrtab::00000098 string-utf8 .fini
.shstrtab::0000009e string-utf8 .rodata
.shstrtab::000000a6 string-utf8 .eh_frame_hdr
.shstrtab::000000b4 string-utf8 .eh_frame
.shstrtab::000000be string-utf8 .sframe
.shstrtab::000000c6 string-utf8 .gcc_except_table
.shstrtab::000000d8 string-utf8 .note.ABI-tag
.shstrtab::000000e6 string-utf8 .init_array
.shstrtab::000000f2 string-utf8 .fini_array
.shstrtab::000000fe string-utf8 .data.rel.ro
.shstrtab::0000010b string-utf8 .dynamic
.shstrtab::00000114 string-utf8 .data
.shstrtab::0000011a string-utf8 .bss
.shstrtab::0000011f string-utf8 .gnu_debugaltlink
.shstrtab::00000131 string-utf8 .gnu_debuglink
