001003cc TerminatedCString /lib64/ld-linux-x86-64.so.2
0010c080 string-utf8 _ZN10kissqlite34__GTD1Ev
0010c099 string-utf8 _ZNSt23_Sp_counted_ptr_inplaceI8log_fileSaIvELN9__gnu_cxx12_Lock_policyE2EE10_M_disposeEv
0010c0f3 string-utf8 _ZN8nlohmann16json_abi_v3_11_210basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEED1Ev
0010c18d string-utf8 _ZN8nlohmann16json_abi_v3_11_26detail16invalid_iteratorD1Ev
0010c1c9 string-utf8 _ZZN3fmt3v116detail15do_count_digitsEjE5table
0010c1f7 string-utf8 _ZN10kissqlite34__ORD2Ev
0010c210 string-utf8 _ZN10kissqlite34__GED1Ev
0010c229 string-utf8 _ZTSZN10kissqlite35query9bind_stmtEvEUlSt10shared_ptrI12sqlite3_stmtERjRKNS_13query_elementEE_
0010c288 string-utf8 _ZN8nlohmann16json_abi_v3_11_26detail20external_constructorILNS1_7value_tE3EE9constructINS0_10basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES8_IhSaIhEEEEEEvRT_RKNSJ_8string_tE
0010c373 string-utf8 _ZNSt19_Sp_counted_deleterIP12sqlite3_stmtZN10kissqlite35query9bind_stmtEvEUlS1_E_SaIvELN9__gnu_cxx12_Lock_policyE2EE10_M_disposeEv
0010c3f7 string-utf8 _ZN8nlohmann16json_abi_v3_11_26detail10type_errorD1Ev
0010c42d string-utf8 _ZN8nlohmann16json_abi_v3_11_210basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS0_14adl_serializerES3_IhSaIhEEE10json_value7destroyENS0_6detail7value_tE
0010c4ec string-utf8 _ZN3fmt3v116detail15counting_bufferIcE4growERNS1_6bufferIcEEm
0010c52a string-utf8 _ZZN10kissqlite35query9bind_stmtEvENKUlSt10shared_ptrI12sqlite3_stmtERjRKNS_13query_elementEE1_clES3_S4_S7_
0010c596 string-utf8 _ZSteqIcSt11char_traitsIcESaIcEEbRKNSt7__cxx1112basic_stringIT_T0_T1_EEPKS5_
0010c5e3 string-utf8 GCC_3.0
0010c5eb string-utf8 GLIBCXX_3.4.32
0010c5fa string-utf8 GLIBCXX_3.4.20
0010c609 string-utf8 GLIBCXX_3.4.31
0010c618 string-utf8 CXXABI_1.3.9
0010c625 string-utf8 GLIBCXX_3.4.29
0010c634 string-utf8 GLIBCXX_3.4.26
0010c643 string-utf8 GLIBCXX_3.4.9
0010c651 string-utf8 CXXABI_1.3
0010c65c string-utf8 GLIBCXX_3.4.14
0010c66b string-utf8 GLIBCXX_3.4.21
0010c67a string-utf8 GLIBCXX_3.4.11
0010c689 string-utf8 GLIBCXX_3.4.15
0010c698 string-utf8 GLIBCXX_3.4
0010c6a4 string-utf8 GLIBC_2.32
0010c6af string-utf8 GLIBC_2.4
0010c6b9 string-utf8 GLIBC_2.33
0010c6c4 string-utf8 GLIBC_2.14
0010c6cf string-utf8 GLIBC_2.34
0010c6da string-utf8 GLIBC_2.38
0010c6e5 string-utf8 GLIBC_2.2.5
0010c6f1 string-utf8 GLIBC_2.3.4
00158008 string void nlohmann::json_abi_v3_11_2::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::assert_invariant(bool) const [with ObjectType = std::map; ArrayType = std::vector; StringType = std::__cxx11::basic_string<char>; BooleanType = bool; NumberIntegerType = long int; NumberUnsignedType = long unsigned int; NumberFloatType = double; AllocatorType = std::allocator; JSONSerializer = nlohmann::json_abi_v3_11_2::adl_serializer; BinaryType = std::vector<unsigned char>]
00158248 string m_type != value_t::object || m_value.object != nullptr
00158280 string m_type != value_t::array || m_value.array != nullptr
001582b8 string m_type != value_t::string || m_value.string != nullptr
001582f0 string m_type != value_t::binary || m_value.binary != nullptr
00158328 string basic_string: construction from null is not valid
00158360 string Convert packet data from KismetDB logs to standard pcap or pcapng logs for use in tools like Wireshark and tcpdump
001583d8 string  -i, --in [filename]            Input kismetdb file  -o, --out [filename]           Output file name  -f, --force                    Overwrite any existing output files  -v, --verbose                  Verbose output  -s, --skip-clean               Don't clean (sql vacuum) input database      --old-pcap                 Create a traditional pcap file                                 Traditional PCAP files cannot have multiple link types.      --dlt [linktype #]         Limit pcap to a single DLT (link type); necessary when                                 generating older traditional pcap instead of pcapng.      --list-datasources         List datasources in kismetdb; do not create a pcap file      --datasource [uuid]        Include packets from this datasource.  Multiple datasource                                 arguments can be given to include multiple datasources.      --split-datasource         Split output into multiple files, with each file containing                                 packets from a single datasource.      --split-packets [num]      Split output into multiple files, with each file containing                                 at most [num] packets      --split-size [size-in-kb]  Split output into multiple files, with each file containing                                 at most [kb] bytes      --list-tags                List tags in kismetdb; do not create a pcap file      --tag [tag]                Only export packets which have a specific tag                                 Specify multiple --tag options to include all packets with                                 those tags.      --skip-gps                 When generating pcapng logs, don't include GPS information                                 via the Kismet PEN custom fields      --skip-gps-track           When generating pcapng logs, don't include GPS movement                                 track information  When splitting output by datasource, the file will be named [outname]-[datasource-uuid].  When splitting output into multiple files, file will be named [outname]-0001,  [outname]-0002, and so forth.  Output can be split by datasource, packet count, or file size.  These options can be combined as datasource and packet count, or datasource and file size.  When splitting by both datasource and count or size, the files will be named  [outname]-[datasource-uuid]-0001, and so on.
00158d38 string Unexpected problem opening output file '{}': {} (errno {})
00158d78 string Output file '{}' already exists, use --force to overwrite existing files.
00158dc8 string Error opening output file '{}': {} (errno {})
00158df8 string Error writing pcap header: {} (errno {})
00158e28 string error writing pcap packet: {} (errno {})
00158e58 string error writing pcapng interface block: {} (errno {})
00158e90 string error writing pcapng interface block: {} (errno {}))
00158ec8 string error writing pcapng gps packet header: {} (errno {})
00158f00 string error writing packet gps options: {} (errno {})
00158f30 string error writing packet gps: {} (errno {})
00158f58 string error writing pcapng packet option: {} (errno {})
00158f90 string error writing packet end-of-options: {} (errno {})
00158fc8 string error writing packet end-of-packet: {} (errno {})
00159000 string error writing pcapng packet header: {} (errno {})
00159038 string error writing pcapng packet content: {} (errno {})
00159070 string error writing pcapng packet padding: {} (errno {})
001590a8 string Kismet kismetdb_to_pcapng {}-{}-{} {}
001590d0 string error writing pcapng header: {} (errno {})
00159100 string ERROR:  Expected --split-packets [number] 
00159130 string ERROR:  Expected --split-size [size-in-kb] 
00159160 string ERROR: Expected --dlt [dlt number] 
00159188 string Skipping GPS movement/track data 
001591b0 string ERROR: You can split by number of packets, or by file size, but not both        at the same time. 
00159218 string ERROR: Expected --in [kismetdb file] and --out [pcap file] 
00159258 string ERROR:  Expected --in [kismetdb file] 
00159280 string ERROR: Cannot split by packets or size when outputting to stdout 
001592c8 string ERROR:  Input file '{}' does not exist. 
001592f8 string ERROR:  Unexpected problem checking input file '{}': {} 
00159338 string ERROR:  Unable to open '{}': {} 
00159360 string * Preparing input database '{}'... 
00159388 string ERROR:  Unable to clean up (vacuum) database before copying: {} 
001593d0 string ERROR:  Unable to fetch database version. 
00159400 string WARNING: KismetDB log contains non-packet data logs from datasources which do not support traditional pcap, they will not currently be included in the generated pcap file. 
001594b0 string * Collecting info about datasources... 
001594d8 string No tagged packets found in log. 
00159500 string Datasource #{} ({} {} {}) {} packets 
00159528 string     No packets seen by this datasource 
00159550 string ERROR:  Could not find a datasource with UUID '{}' in {} 
00159590 string ERROR:  Datasource {} {} ({}) has multiple link types; when logging to a legacy pcap file, only one link type can be used; specify a link type with the --dlt argument. 
00159640 string ERROR:  Datasource {} {} ({}) specifically included, but has a DLT of {} {} ({}), while the DLT {} {} ({}) was specified.  Packets from this source will be ignored. 
001596e8 string ERROR:  Datasource {} {} ({}) has a DLT of {} {} ({}), while another datasource has a DLT of {} {} ({}).  Only one DLT is supported per file in legacy pcap mode; use pcapng, split by datasource, or specify a single DLT to support. 
001597d0 string * Opening legacy pcap file {} 
001597f0 string * Closing pcap file {} after {} packets 
00159820 string * Closing pcap file {} after {}kb 
00159848 string Kismet datasource {} ({} - {})
00159868 string * Closing pcapng file {} after {} packets 
00159898 string static char nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::get_decimal_point() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter]
00159998 string kismet.common.location.geopoint
001599b8 string ERROR:  Could not get database information from '{}': {} 
001599f8 string ERROR:  Could not get datasources from '{}': {} 
00159a30 string ERROR: Couldn't open {} for writing ({}) 
00159a60 string WARNING: Could not process GPS JSON, skipping ({}) 
00159a98 string *ERROR: Failed to extract and write packets: {} 
00159ad0 string ERROR:  Unable to fetch packet count for datasource {} {} ({}). 
00159b18 string cannot switch from manual to automatic argument indexing
00159b58 string cannot switch from automatic to manual argument indexing
00159b98 string format specifier requires numeric argument
00159bc8 string %s: __pos (which is %zu) > this->size() (which is %zu)
00159c00 string Failed to prepare statement to execute: 
00159c30 string BasicJsonType* nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::handle_value(Value&&) [with Value = bool&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
00159cf0 string ref_stack.back()->is_array() || ref_stack.back()->is_object()
00159d30 string std::pair<bool, BasicJsonType*> nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::handle_value(Value&&, bool) [with Value = bool&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
00159e10 string cannot use operator[] with a string argument with 
00159e48 string cannot use operator[] with a numeric argument with 
00159e80 string std::pair<bool, BasicJsonType*> nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::handle_value(Value&&, bool) [with Value = nlohmann::json_abi_v3_11_2::detail::value_t; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
00159f88 string iterator does not fit current value
00159fb0 string bool nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::end_object() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015a058 string nlohmann::json_abi_v3_11_2::detail::iter_impl<BasicJsonType>::pointer nlohmann::json_abi_v3_11_2::detail::iter_impl<BasicJsonType>::operator->() const [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; pointer = nlohmann::json_abi_v3_11_2::basic_json<>*]
0015a168 string m_it.object_iterator != m_object->m_value.object->end()
0015a1a0 string m_it.array_iterator != m_object->m_value.array->end()
0015a1d8 string nlohmann::json_abi_v3_11_2::detail::iter_impl<BasicJsonType>::iter_impl(pointer) [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; pointer = nlohmann::json_abi_v3_11_2::basic_json<>*]
0015a2a0 string cannot compare iterators of different containers
0015a2d8 string BasicJsonType* nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::handle_value(Value&&) [with Value = nlohmann::json_abi_v3_11_2::detail::value_t; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015a3c0 string invalid number; expected digit after '.'
0015a3f0 string invalid number; expected digit after '-'
0015a420 string invalid number; expected digit after exponent sign
0015a458 string invalid number; expected '+', '-', or digit after exponent
0015a498 string nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::token_type nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::scan_number() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter; token_type = nlohmann::json_abi_v3_11_2::detail::lexer_base<nlohmann::json_abi_v3_11_2::basic_json<> >::token_type]
0015a650 string void nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::unget() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter]
0015a738 string endptr == token_buffer.data() + token_buffer.size()
0015a770 string int nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::get_codepoint() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter]
0015a860 string 0x0000 <= codepoint && codepoint <= 0xFFFF
0015a890 string bool nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::next_byte_in_range(std::initializer_list<typename std::char_traits<typename InputAdapterType::char_type>::int_type>) [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter; typename std::char_traits<typename InputAdapterType::char_type>::int_type = int; typename InputAdapterType::char_type = char]
0015aa68 string ranges.size() == 2 || ranges.size() == 4 || ranges.size() == 6
0015aaa8 string invalid string: ill-formed UTF-8 byte
0015aad0 string nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::token_type nlohmann::json_abi_v3_11_2::detail::lexer<BasicJsonType, InputAdapterType>::scan_string() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter; token_type = nlohmann::json_abi_v3_11_2::detail::lexer_base<nlohmann::json_abi_v3_11_2::basic_json<> >::token_type]
0015ac88 string invalid string: missing closing quote
0015acb0 string invalid string: '\u' must be followed by 4 hex digits
0015ace8 string invalid string: surrogate U+D800..U+DBFF must be followed by U+DC00..U+DFFF
0015ad38 string invalid string: surrogate U+DC00..U+DFFF must follow U+D800..U+DBFF
0015ad80 string invalid string: forbidden character after backslash
0015adb8 string invalid string: control character U+0000 (NUL) must be escaped to \u0000
0015ae08 string invalid string: control character U+0001 (SOH) must be escaped to \u0001
0015ae58 string invalid string: control character U+0002 (STX) must be escaped to \u0002
0015aea8 string invalid string: control character U+0003 (ETX) must be escaped to \u0003
0015aef8 string invalid string: control character U+0004 (EOT) must be escaped to \u0004
0015af48 string invalid string: control character U+0005 (ENQ) must be escaped to \u0005
0015af98 string invalid string: control character U+0006 (ACK) must be escaped to \u0006
0015afe8 string invalid string: control character U+0007 (BEL) must be escaped to \u0007
0015b038 string invalid string: control character U+0008 (BS) must be escaped to \u0008 or \b
0015b088 string invalid string: control character U+0009 (HT) must be escaped to \u0009 or \t
0015b0d8 string invalid string: control character U+000A (LF) must be escaped to \u000A or \n
0015b128 string invalid string: control character U+000B (VT) must be escaped to \u000B
0015b170 string invalid string: control character U+000C (FF) must be escaped to \u000C or \f
0015b1c0 string invalid string: control character U+000D (CR) must be escaped to \u000D or \r
0015b210 string invalid string: control character U+000E (SO) must be escaped to \u000E
0015b258 string invalid string: control character U+000F (SI) must be escaped to \u000F
0015b2a0 string invalid string: control character U+0010 (DLE) must be escaped to \u0010
0015b2f0 string invalid string: control character U+0011 (DC1) must be escaped to \u0011
0015b340 string invalid string: control character U+0012 (DC2) must be escaped to \u0012
0015b390 string invalid string: control character U+0013 (DC3) must be escaped to \u0013
0015b3e0 string invalid string: control character U+0014 (DC4) must be escaped to \u0014
0015b430 string invalid string: control character U+0015 (NAK) must be escaped to \u0015
0015b480 string invalid string: control character U+0016 (SYN) must be escaped to \u0016
0015b4d0 string invalid string: control character U+0017 (ETB) must be escaped to \u0017
0015b520 string invalid string: control character U+0018 (CAN) must be escaped to \u0018
0015b570 string invalid string: control character U+0019 (EM) must be escaped to \u0019
0015b5b8 string invalid string: control character U+001A (SUB) must be escaped to \u001A
0015b608 string invalid string: control character U+001B (ESC) must be escaped to \u001B
0015b658 string invalid string: control character U+001C (FS) must be escaped to \u001C
0015b6a0 string invalid string: control character U+001D (GS) must be escaped to \u001D
0015b6e8 string invalid string: control character U+001E (RS) must be escaped to \u001E
0015b730 string invalid string: control character U+001F (US) must be escaped to \u001F
0015b778 string invalid comment; expecting '/' or '*' after '/'
0015b7a8 string invalid BOM; must be 0xEF 0xBB 0xBF if given
0015b7d8 string invalid comment; missing closing '*/'
0015b800 string width/precision is out of range
0015b820 string width/precision is not integer
0015b840 string invalid format specifier for char
0015b868 string unmatched '}' in format string
0015b888 string bool nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::end_object() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015b928 string bool nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::key(string_t&) [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; string_t = std::__cxx11::basic_string<char>]
0015b9f8 string bool nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::end_array() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015ba98 string BasicJsonType* nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::handle_value(Value&&) [with Value = double&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015bb58 string BasicJsonType* nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::handle_value(Value&&) [with Value = std::nullptr_t; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015bc20 string BasicJsonType* nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::handle_value(Value&&) [with Value = long int&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015bce0 string BasicJsonType* nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::handle_value(Value&&) [with Value = std::__cxx11::basic_string<char>&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015bdb8 string BasicJsonType* nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<BasicJsonType>::handle_value(Value&&) [with Value = long unsigned int&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015be88 string bool nlohmann::json_abi_v3_11_2::detail::parser<BasicJsonType, InputAdapterType>::sax_parse_internal(SAX*) [with SAX = nlohmann::json_abi_v3_11_2::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_2::basic_json<> >; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter]
0015bff0 string bool nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::end_array() [with BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015c098 string std::pair<bool, BasicJsonType*> nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::handle_value(Value&&, bool) [with Value = double&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015c178 string std::pair<bool, BasicJsonType*> nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::handle_value(Value&&, bool) [with Value = std::nullptr_t; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015c260 string std::pair<bool, BasicJsonType*> nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::handle_value(Value&&, bool) [with Value = long int&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015c340 string std::pair<bool, BasicJsonType*> nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::handle_value(Value&&, bool) [with Value = std::__cxx11::basic_string<char>&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015c438 string std::pair<bool, BasicJsonType*> nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<BasicJsonType>::handle_value(Value&&, bool) [with Value = long unsigned int&; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>]
0015c528 string bool nlohmann::json_abi_v3_11_2::detail::parser<BasicJsonType, InputAdapterType>::sax_parse_internal(SAX*) [with SAX = nlohmann::json_abi_v3_11_2::detail::json_sax_dom_callback_parser<nlohmann::json_abi_v3_11_2::basic_json<> >; BasicJsonType = nlohmann::json_abi_v3_11_2::basic_json<>; InputAdapterType = nlohmann::json_abi_v3_11_2::detail::input_stream_adapter]
0015c698 string Supplied fields not equal to supplied template
0015c6c8 string invalid SQL query, must have some fields
0015c6f1 string ./nlohmann/json.hpp
0015c705 string number is too big
0015c717 string Kismetdb to pcap
0015c728 string usage: %s [OPTION] 
0015c73c string vector::_M_realloc_append
0015c756 string  at line 
0015c760 string , column 
0015c76a string parse_error
0015c776 string parse error
0015c782 string invalid_iterator
0015c793 string type_error
0015c79e string 0123456789ABCDEF
0015c7af string 0123456789abcdef
0015c7c2 string -hi:o:vhsnf
0015c7d1 string Skipping all GPS data 
0015c7ea string VACUUM;
0015c7f2 string db_version
0015c7fd string KISMET
0015c804 string * Found KismetDB version {} 
0015c821 string ts_sec
0015c82d string DISTINCT tags
0015c83b string basic_string::substr
0015c850 string Packet tags found in log: 
0015c86b string     {} 
0015c873 string    DLT {}: {} {} 
0015c88e string snaptype
0015c89b string snapshots
0015c8a5 string {}-{}
0015c8ab string {}-{:06}
0015c8b4 string * Opening pcapng file {} 
0015c8ce string loc != nullptr
0015c8dd string kismet.gps.last_location
0015c8f6 string kismet.common.location.alt
0015c911 string Done... 
0015c91a string ts_usec
0015c927 string packet
0015c93b string typestring
0015c946 string definition
0015c956 string interface
0015c967 string verbose
0015c974 string skip-clean
0015c97f string force
0015c985 string old-pcap
0015c98e string list-datasources
0015c99f string list-tags
0015c9ad string split-datasource
0015c9be string split-packets
0015c9cc string split-size
0015c9e0 string skip-gps-track
0015c9ef string %s:%d: assertion failed: %s
0015ca0b string ./fmt/format.h
0015ca1a string negative value
0015ca29 string ./fmt/base.h
0015ca36 string ./fmt/format-inl.h
0015ca49 string unaligned bigints
0015ca5b string k is out of range
0015ca6d string shifting error detected
0015ca85 string invalid format string
0015ca9b string invalid format specifier
0015cab4 string invalid precision
0015cac6 string invalid fill character '{'
0015cae1 string basic_string::_M_create
0015caf9 string basic_string::replace
0015cb0f string basic_string::_M_replace
0015cb28 string invalid digit count
0015cb3c string basic_string::append
0015cb51 string  WHERE 
0015cb59 string Failed to prepare statement: 
0015cb77 string [json.exception.
0015cb8b string vector::reserve
0015cb9b string object_element
0015cbaa string !keep_stack.empty()
0015cbbe string !key_keep_stack.empty()
0015cbd6 string <U+%.4X>
0015cbdf string <uninitialized>
0015cbef string true literal
0015cbfc string false literal
0015cc0a string null literal
0015cc17 string string literal
0015cc26 string number literal
0015cc49 string unknown token
0015cc57 string end of input
0015cc64 string '[', '{', or a literal
0015cc7b string <parse error>
0015cc89 string syntax error 
0015cc97 string while parsing 
0015cca9 string ; last read: '
0015ccb8 string unexpected 
0015ccc4 string ; expected 
0015ccd0 string object
0015ccd7 string array
0015ccdd string boolean
0015cce5 string binary
0015ccec string discarded
0015ccf6 string number
0015ccfd string vector::_M_default_append
0015cd17 string n is too large
0015cd26 string vector<bool>::_M_insert_aux
0015cd42 string iterator out of range
0015cd58 string cannot use erase() with 
0015cd71 string !ref_stack.empty()
0015cd84 string m_object != nullptr
0015cda8 string zeros should not appear here
0015cdc5 string exponent out of range
0015cddb string false
0015cde1 string !token_string.empty()
0015cdf7 string current == 'u'
0015ce06 string current == '\"'
0015ce16 string invalid literal
0015ce26 string type must be number, but is 
0015ce43 string cannot use value() with 
0015ce61 string string pointer is null
0015ce78 string argument not found
0015ce8b string missing '}' in format string
0015cea8 string unknown format specifier
0015cec1 string cannot write to file
0015ced6 string ref_stack.back()->is_object()
0015cef4 string object key
0015ceff string object separator
0015cf10 string ref_stack.back()->is_array()
0015cf2d string number overflow parsing '
0015cf47 string !states.empty()
0015cf57 string INSERT INTO 
0015cf64 string ) VALUES (
0015cf70 string  bind_
0015cf77 string blob("
0015cf82 string text("
0015cf8e string int64(
0015cf95 string double(
0015cf9d string null(nullptr);
0015cfaf string UPDATE 
0015cfb7 string  SET 
0015cfc2 string  WHERE (
0015cfcb string SELECT (
0015cfd4 string ) FROM 
0015cfe7 string b5d5a2d04
0015de90 string 293949596979899
0015dfe0 TerminatedCString St11_Mutex_baseILN9__gnu_cxx12_Lock_policyE2EE
0015e010 TerminatedCString St19_Sp_make_shared_tag
0015e040 TerminatedCString ZN10kissqlite35query9bind_stmtEvEUlP12sqlite3_stmtE_
0015e080 TerminatedCString St16_Sp_counted_baseILN9__gnu_cxx12_Lock_policyE2EE
0015e0c0 TerminatedCString N3fmt3v1112format_errorE
0015e0e0 TerminatedCString N3fmt3v1112format_facetISt6localeEE
0015e120 TerminatedCString N8nlohmann16json_abi_v3_11_26detail9exceptionE
0015e160 TerminatedCString N8nlohmann16json_abi_v3_11_26detail11parse_errorE
0015e1a0 TerminatedCString N8nlohmann16json_abi_v3_11_26detail16invalid_iteratorE
0015e1e0 TerminatedCString N8nlohmann16json_abi_v3_11_26detail10type_errorE
0015e220 TerminatedCString N8nlohmann16json_abi_v3_11_26detail12out_of_rangeE
0015e260 TerminatedCString ZN10kissqlite35query9bind_stmtEvEUlRKNSt7__cxx114listINS_13query_elementESaIS3_EEEE_
0015e2c0 TerminatedCString ZN10kissqlite35query9bind_stmtEvEUlSt10shared_ptrI12sqlite3_stmtERjRKNS_13query_elementEE_
0015e320 TerminatedCString St19_Sp_counted_deleterIP12sqlite3_stmtZN10kissqlite35query9bind_stmtEvEUlS1_E_SaIvELN9__gnu_cxx12_Lock_policyE2EE
0015e3a0 TerminatedCString St23_Sp_counted_ptr_inplaceI8log_fileSaIvELN9__gnu_cxx12_Lock_policyE2EE
0015e400 TerminatedCString St23_Sp_counted_ptr_inplaceI12db_interfaceSaIvELN9__gnu_cxx12_Lock_policyE2EE
0015f240 string *ZN10kissqlite3lsERSoRKNS_5queryEEUlRKNSt7__cxx114listINS_13query_elementESaIS6_EEEE_
0015f2a0 string *ZN10kissqlite3lsERSoRKNS_5queryEEUlRjRKNS_13query_elementEE_
0015fd11 string zR
0015fd41 string zR
0015ff5d string zPLR
0016d270 string LIMIT
0016d290 string ORDER_BY
0016d3f0 string LIMIT
0016d410 string ORDER_BY
.gnu_debugaltlink::00000000 string /usr/lib/debug/.dwz/x86_64-linux-gnu/kismet-logtools.debug
.shstrtab::00000001 string-utf8 .shstrtab
.shstrtab::0000000b string-utf8 .note.gnu.property
.shstrtab::0000001e string-utf8 .note.gnu.build-id
.shstrtab::00000031 string-utf8 .interp
.shstrtab::00000039 string-utf8 .gnu.hash
.shstrtab::00000043 string-utf8 .dynsym
.shstrtab::0000004b string-utf8 .dynstr
.shstrtab::00000053 string-utf8 .gnu.version
.shstrtab::00000060 string-utf8 .gnu.version_r
.shstrtab::0000006f string-utf8 .rela.dyn
.shstrtab::00000079 string-utf8 .rela.plt
.shstrtab::00000083 string-utf8 .init
.shstrtab::00000089 string-utf8 .plt.got
.shstrtab::00000092 string-utf8 .text
.shstrtab::00000098 string-utf8 .fini
.shstrtab::0000009e string-utf8 .rodata
.shstrtab::000000a6 string-utf8 .eh_frame_hdr
.shstrtab::000000b4 string-utf8 .eh_frame
.shstrtab::000000be string-utf8 .sframe
.shstrtab::000000c6 string-utf8 .gcc_except_table
.shstrtab::000000d8 string-utf8 .note.ABI-tag
.shstrtab::000000e6 string-utf8 .init_array
.shstrtab::000000f2 string-utf8 .fini_array
.shstrtab::000000fe string-utf8 .data.rel.ro
.shstrtab::0000010b string-utf8 .dynamic
.shstrtab::00000114 string-utf8 .data
.shstrtab::0000011a string-utf8 .bss
.shstrtab::0000011f string-utf8 .gnu_debugaltlink
.shstrtab::00000131 string-utf8 .gnu_debuglink
